"Time_ka","alphaflux","a_U238","a_U234","a_Th230","r234_238","r230_234","Dr238_alpha","Dr238_beta","Dr238_gamma","Dr238","Dr234_alpha","Dr234_beta","Dr234_gamma","Dr234","Dr230_alpha","Dr230_beta","Dr230_gamma","Dr230","Dr_U238chain_alpha","Dr_U238chain_beta","Dr_U238chain_gamma","Dr_U238chain_total","Dr_U235","Dr_Th232","Dr.cosmic","Dr_total","De"
55,20893.0028550595,8.27562292,20.6769159374292,8.56760717989628,2.49853287629365,0.414356145076125,0.01960349248,0.036716,0.0005695,0.05688899248,0.0585901674007271,0.00117181191898172,8.37008513558373e-05,0.0598456801710647,0.189678036884334,0.0599304305215777,0.0374218371138787,0.28703030451979,0.267871696765061,0.0978182424405594,0.0380750379652345,0.403764977170855,0.01367513952,0.0019040976624,0.051,0.470344214353255,18.9590204015997
56,21076.1751694881,8.27562292,20.6419869802023,8.6781565197397,2.49431217199567,0.420412847274,0.01960349248,0.036716,0.0005695,0.05688899248,0.0584911926088746,0.00116983240866597,8.35594577618548e-05,0.0597445844753024,0.192125485900152,0.0607037233898873,0.0379046976491252,0.290733906939165,0.270220170989027,0.0985895557985533,0.0385577571068871,0.407367483894467,0.01367513952,0.0019040976624,0.051,0.473946721076867,19.4311677745785
57,21257.0733585575,8.27562292,20.6071564023985,8.78737627666433,2.49010335555483,0.426423525161461,0.01960349248,0.036716,0.0005695,0.05688899248,0.0583924965852333,0.00116785847375522,8.34184624110869e-05,0.0596437735213996,0.194543499313636,0.0614677158228404,0.0383817507944704,0.294392965930947,0.272539488378869,0.0993515742965957,0.0390346692568815,0.410925731932346,0.01367513952,0.0019040976624,0.051,0.477504969114746,19.9068955105192
58,21435.7199018807,8.27562292,20.5724239269265,8.89527950452591,2.48590639348832,0.432388499095783,0.01960349248,0.036716,0.0005695,0.05688899248,0.0582940785446364,0.00116589009854602,8.32778641818586e-05,0.0595432465073643,0.196932366123764,0.0622224991321857,0.0388530535669145,0.298007918822864,0.2748299371484,0.100104389230732,0.0395058314310964,0.414440157810228,0.01367513952,0.0019040976624,0.051,0.481019394992628,20.3861595691224
59,21612.137068795,8.27562292,20.5377892774753,9.00187913530576,2.48172125240759,0.438308087286614,0.01960349248,0.036716,0.0005695,0.05688899248,0.0581959377041287,0.00116392726737916,8.31376619556542e-05,0.0594430026334636,0.199292372631341,0.0629681637771601,0.0393186624511318,0.301579198859632,0.277091802815469,0.100848091044539,0.0399713001130874,0.417911193973096,0.01367513952,0.0019040976624,0.051,0.484490431155496,20.8689163445728
60,21786.3469202989,8.27562292,20.5032521785125,9.10718798023218,2.47754789901816,0.444182605810046,0.01960349248,0.036716,0.0005695,0.05688899248,0.0580980732829602,0.00116196996463952,8.29978546171083e-05,0.0593430411022168,0.201623802463823,0.063704799372333,0.0397786334043676,0.305107235240524,0.279325368226783,0.101582769336973,0.0404311312589848,0.42133926882274,0.01367513952,0.0019040976624,0.051,0.48791850600514,21.3551226614775
61,21958.3713109695,8.27562292,20.4688123552814,9.21121873089151,2.47338630011932,0.450012368622589,0.01960349248,0.036716,0.0005695,0.05688899248,0.0580004845025798,0.00116001817475596,8.28584410539971e-05,0.0592433611183897,0.203926936599917,0.0644324946953779,0.0402330218612921,0.308592453156587,0.281530913582497,0.102308512870134,0.0408853803023461,0.424724806754977,0.01367513952,0.0019040976624,0.051,0.491304043937377,21.8447357708412
62,22128.231890863,8.27562292,20.4344695337993,9.31398396032906,2.46923642260385,0.455797687575077,0.01960349248,0.036716,0.0005695,0.05688899248,0.0579031705866292,0.00115807188220121,8.27194201572291e-05,0.0591439618889876,0.206202053393953,0.0651513376947737,0.0406818827388083,0.312035273827535,0.283708716460582,0.103025409576975,0.0413341021589655,0.428068228196522,0.01367513952,0.0019040976624,0.051,0.494647465378922,22.337713346079
63,22295.9501073984,8.27562292,20.4002234408552,9.41549612413986,2.46509823345784,0.461538872426447,0.01960349248,0.036716,0.0005695,0.05688899248,0.0578061307609372,0.00115613107149172,8.25807908208375e-05,0.0590448426232498,0.208449428600031,0.065861415497434,0.0411252704408167,0.315436114538281,0.285859051840968,0.103733546568926,0.0417773512316376,0.431369949641531,0.01367513952,0.0019040976624,0.051,0.497949186823931,22.8340134790652
64,22461.5472072226,8.27562292,20.3660738040075,9.5157675615496,2.46097169976028,0.467236230857474,0.01960349248,0.036716,0.0005695,0.05688899248,0.0577093642535125,0.00115419572718757,8.24425519419692e-05,0.0589460025326421,0.210669335395953,0.0665628144162691,0.0415632388629366,0.318795388675159,0.287982192129466,0.104433010143457,0.0422151814148785,0.434630383687801,0.01367513952,0.0019040976624,0.051,0.501209620870201,23.333594676219
65,22625.0442380598,8.27562292,20.3320203515821,9.61481049648548,2.45685678868294,0.47289006848438,0.01960349248,0.036716,0.0005695,0.05688899248,0.0576128702945386,0.0011522658338923,8.23047024208785e-05,0.0588474408308518,0.212862044406934,0.0672556199576759,0.041995841397183,0.322113505761793,0.290078407181473,0.105123885791568,0.0426476460996039,0.437849939072645,0.01367513952,0.0019040976624,0.051,0.504429176255045,23.8364158546261
66,22786.4620505427,8.27562292,20.2980628126701,9.71263703863737,2.45275346749005,0.478500688872373,0.01960349248,0.036716,0.0005695,0.05688899248,0.057516648116367,0.00115034137625283,8.21672411609167e-05,0.0587491567337807,0.215027823729088,0.0679399168289606,0.0424231309366021,0.32539087149465,0.292147964325455,0.105806258205213,0.0430747981777631,0.441029020708431,0.01367513952,0.0019040976624,0.051,0.507608257890831,24.3424363381963
67,22945.8213000283,8.27562292,20.2642009171255,9.80925918450918,2.44866170353803,0.484068393549101,0.01960349248,0.036716,0.0005695,0.05688899248,0.0574206969535113,0.00114842233895933,8.20301670685239e-05,0.0586511494595392,0.217166938952708,0.0686157889456939,0.0428451598798633,0.328627887778265,0.294191128386219,0.106480211284653,0.0434966900469318,0.444168029717804,0.01367513952,0.0019040976624,0.051,0.510747266900204,24.8516158538554
68,23103.1424483956,8.27562292,20.2304343955632,9.90468881846066,2.44458146427522,0.489593482018008,0.01960349248,0.036716,0.0005695,0.05688899248,0.0573250160426412,0.00114650870674508,8.18934790532199e-05,0.0585534182284395,0.219279653185333,0.0692833194389977,0.0432619801358093,0.33182495276014,0.296208161707974,0.107145828145743,0.0439133736148625,0.44726736346858,0.01367513952,0.0019040976624,0.051,0.51384660065098,25.3639145277738
69,23258.445765828,8.27562292,20.1967629793569,9.99893771373965,2.4405127172417,0.495076251771612,0.01960349248,0.036716,0.0005695,0.05688899248,0.0572296046225765,0.00114460046438636,8.17571760275969e-05,0.0584559622629905,0.221366227074596,0.0699425906627656,0.0436736431279653,0.334982460865327,0.298199324177173,0.107803191127152,0.0443249003039929,0.450327415608318,0.01367513952,0.0019040976624,0.051,0.516906652790718,25.8792928816284
70,23411.7513325785,8.27562292,20.1631864006369,10.0920175335047,2.43645543006893,0.500516998304691,0.01960349248,0.036716,0.0005695,0.05688899248,0.057134461934281,0.00114269759670233,8.16212569073091e-05,0.0583587807878906,0.223426918830868,0.0705936842008169,0.0440801997990054,0.338100802830691,0.300164873245149,0.108452381797519,0.0447313210559127,0.453348576098581,0.01367513952,0.0019040976624,0.051,0.519927813280981,26.3977118288998
71,23563.0790407195,8.27562292,20.1297043922879,10.1839398318387,2.43240957047955,0.505916015127395,0.01960349248,0.036716,0.0005695,0.05688899248,0.0570395872208559,0.00114080008855491,8.14857206110649e-05,0.0582618730300219,0.225461984249694,0.0712366808739854,0.0444817006151795,0.341180365738859,0.302105063950549,0.10909348096254,0.0451326863357906,0.45633123124888,0.01367513952,0.0019040976624,0.051,0.52291046843128,26.9191326712031
72,23712.4485958759,8.27562292,20.096316687947,10.2747160547528,2.42837510628711,0.511273593778264,0.01960349248,0.036716,0.0005695,0.05688899248,0.0569449797275345,0.00113890792484865,8.13505660606181e-05,0.0581652382184437,0.227471676734022,0.0718716607471439,0.0448781955706992,0.344221533051865,0.304020148941556,0.109726568671993,0.0455290461367598,0.459275763750308,0.01367513952,0.0019040976624,0.051,0.525855000932708,27.4435170946524
73,23859.8795189427,8.27562292,20.0630230220016,10.3643575411813,2.42435200539582,0.516590023837158,0.01960349248,0.036716,0.0005695,0.05688899248,0.0568506387016759,0.00113702109053064,8.12157921807598e-05,0.0580688755843873,0.229456247316231,0.0724987031361623,0.0452697341920828,0.347224684644476,0.305910378497907,0.110351724226693,0.0459204499842636,0.462182552708864,0.01367513952,0.0019040976624,0.051,0.528761789891264,27.97082716626
74,24005.391147787,8.27562292,20.029823129587,10.4528755239676,2.42034023580028,0.521865592938117,0.01960349248,0.036716,0.0005695,0.05688899248,0.0567565633927594,0.00113513957059033,8.10813978993095e-05,0.0579727843612491,0.231415944679955,0.0731178866148041,0.0456563655424616,0.350190196837221,0.307776000552715,0.110969026185394,0.0463069469403609,0.46505197367847,0.01367513952,0.0019040976624,0.051,0.53163121086087,28.5010253303666
75,24149.0026389337,8.27562292,19.9967167465848,10.5402811308409,2.41633976558526,0.52710058678213,0.01960349248,0.036716,0.0005695,0.05688899248,0.0566627530523778,0.00113326335005949,8.09473821471063e-05,0.0578769637845844,0.233351015181708,0.0737292890215591,0.0460381382258462,0.353118442429113,0.309617260714086,0.111578552371619,0.0466885856079933,0.467884398693698,0.01367513952,0.0019040976624,0.051,0.534463635876098,29.0340744051066
76,24290.7329692367,8.27562292,19.9637036096203,10.6265853853841,2.41235056292539,0.532295289149821,0.01960349248,0.036716,0.0005695,0.05688899248,0.0565692069342319,0.00113139241401201,8.08137438580007e-05,0.0577814130921019,0.235261702872308,0.0743329874664127,0.0464151003913538,0.356009790730075,0.31143440228654,0.112180379880425,0.0470654141352118,0.470680196302177,0.01367513952,0.0019040976624,0.051,0.537259433484577,29.5699375789042
77,24430.600937534,8.27562292,19.9307834560605,10.7117992079927,2.40837259608495,0.537449981914054,0.01960349248,0.036716,0.0005695,0.05688899248,0.0564759242941244,0.00112952674756384,8.06804819688459e-05,0.0576861315236571,0.237148249518111,0.074929058337554,0.0467872997373963,0.358864607593062,0.313227666292236,0.112774585085118,0.0474374802193651,0.473439731596719,0.01367513952,0.0019040976624,0.051,0.540018968779119,30.1085784070032
78,24568.6251662878,8.27562292,19.8979560240125,10.7959334168245,2.40440583341761,0.542564945052453,0.01960349248,0.036716,0.0005695,0.05688899248,0.0563829043899545,0.00112766633587286,8.054759541949e-05,0.0575911183212468,0.239010894622042,0.0755175773080215,0.0471547835158305,0.361683255445894,0.314997291491996,0.113361243643894,0.04780483111125,0.476163366247141,0.01367513952,0.0019040976624,0.051,0.542742603429541,30.6499608080278
79,24704.8241032103,8.27562292,19.8652210523207,10.8789987287418,2.40045024336617,0.547640456659854,0.01960349248,0.036716,0.0005695,0.05688899248,0.056290146481711,0.00112581116413874,8.04150831527668e-05,0.0574963727290025,0.24084987544444,0.0760986193422897,0.0475175985360709,0.364466093322801,0.316743514406151,0.113940430506428,0.0481675136192237,0.478851458531803,0.01367513952,0.0019040976624,0.051,0.545430695714203,31.194049060575
80,24839.2160228734,8.27562292,19.8325782805651,10.9610057602441,2.39650579446231,0.552676792960667,0.01960349248,0.036716,0.0005695,0.05688899248,0.0561976498314674,0.00112396121760283,8.02829441144876e-05,0.0574018939931847,0.242665427023715,0.0766722587027941,0.0478757911691637,0.367213476895673,0.318466569335182,0.114512219920397,0.0485255741132781,0.481504363368857,0.01367513952,0.0019040976624,0.051,0.548083600551257,31.7408077998395
81,24971.8190283046,8.27562292,19.8000274490594,11.0419650283919,2.39257245532635,0.557674228321154,0.01960349248,0.036716,0.0005695,0.05688899248,0.0561054137033754,0.00112211648154806,8.01511772534327e-05,0.0573076813621769,0.244457782196801,0.0772385689563958,0.0482294073518235,0.369925758505021,0.320166688380177,0.115076685437944,0.048879058529077,0.484122432347198,0.01367513952,0.0019040976624,0.051,0.550701669529598,32.2902020142685
82,25102.6510525679,8.27562292,19.7675682988485,11.1218869517228,2.38865019466698,0.562633035261633,0.01960349248,0.036716,0.0005695,0.05688899248,0.0560134373636594,0.00112027694129881,8.00197815213439e-05,0.0572137340864795,0.24622717161944,0.0777976229807882,0.0485784925904343,0.372603287190662,0.321844101463099,0.115633899922087,0.0492280123719556,0.486706013757142,0.01367513952,0.0019040976624,0.051,0.553285250939542,32.8421970422479
83,25231.72986033,8.27562292,19.7352005717068,11.2007818511591,2.38473898128104,0.567553484468609,0.01960349248,0.036716,0.0005695,0.05688899248,0.0559217200806103,0.00111844258222081,7.98887558729149e-05,0.0571200514187041,0.247973823786264,0.0783494929708443,0.0489230919650122,0.37524640872212,0.323499036346874,0.116183935553065,0.0495724807208851,0.489255452620824,0.01367513952,0.0019040976624,0.051,0.555834689803224,33.3967585688191
84,25359.0730494126,8.27562292,19.7029240101359,11.2786599509065,2.38083878405324,0.57243584480681,0.01960349248,0.036716,0.0005695,0.05688899248,0.0558302611245803,0.00111661338972097,7.97580992657836e-05,0.0570266326135671,0.249697965050705,0.0788942504449053,0.0492632501331324,0.377855465628742,0.325131718655285,0.116726863834626,0.0499125082323982,0.491771090722309,0.01367513952,0.0019040976624,0.051,0.558350327904709,33.9538526224253
85,25484.6980523304,8.27562292,19.6707383573629,11.3555313793455,2.37694957195595,0.577280383331168,0.01960349248,0.036716,0.0005695,0.05688899248,0.0557390597679765,0.00111478934924734,7.96278106605244e-05,0.0569334769278843,0.251399819644717,0.0794319662510136,0.0495990113338216,0.380430797229553,0.326742371892694,0.117262755600261,0.0502481391444821,0.494253266637437,0.01367513952,0.0019040976624,0.051,0.560832503819837,34.5134455716891
86,25608.6221378143,8.27562292,19.6386433573376,11.4314061699136,2.3730713140489,0.582087365298706,0.01960349248,0.036716,0.0005695,0.05688899248,0.0556481152852549,0.00111297044628893,7.94978890206381e-05,0.0568405836205644,0.253079609698319,0.0799627105730859,0.0499304193914119,0.382972739662816,0.328331217463573,0.117791681019375,0.0505794172804325,0.496702315763381,0.01367513952,0.0019040976624,0.051,0.563281552945781,35.0755041222188
87,25730.8624123219,8.27562292,19.6066387547314,11.50629426198,2.36920397947898,0.586857054180351,0.01960349248,0.036716,0.0005695,0.05688899248,0.0555574269529154,0.00111115666637564,7.93683333125457e-05,0.0567479519526036,0.254737555258953,0.0804865529370322,0.0502575177193621,0.385481625915347,0.329898474691869,0.118313709603408,0.0509063860526746,0.499118570347951,0.01367513952,0.0019040976624,0.051,0.565697807530351,35.6399953134442
88,25851.4358215332,8.27562292,19.5747242949349,11.5802055017126,2.36534753747998,0.591589711672672,0.01960349248,0.036716,0.0005695,0.05688899248,0.055466994049496,0.00110934799507811,7.92391425055795e-05,0.0566555811870797,0.25637387431068,0.0810035622168173,0.0505803493240427,0.38795778585154,0.331444360840176,0.118828910211895,0.0512290884665483,0.501502359518619,0.01367513952,0.0019040976624,0.051,0.568081596701019,36.2068865154819
89,25970.3591518326,8.27562292,19.5428997240556,11.6531496429363,2.36150195737237,0.596285597709549,0.01960349248,0.036716,0.0005695,0.05688899248,0.0553768158555663,0.00110754441800764,7.91103155719744e-05,0.0565634705891459,0.257988782793177,0.0815138066404669,0.050898956808486,0.39040154624213,0.332969091128744,0.119337351058475,0.0515475671240579,0.503854009311276,0.01367513952,0.0019040976624,0.051,0.570433246493676,36.7761454260294
90,26087.6490317778,8.27562292,19.5111647889162,11.7251363479838,2.35766720856298,0.600944970473755,0.01960349248,0.036716,0.0005695,0.05688899248,0.0552868916537222,0.00110574592081604,7.89818514868597e-05,0.056471619426025,0.259582494620585,0.0820173537960193,0.0512133823761023,0.392813230792707,0.334472878754307,0.119839099716835,0.0518618642275892,0.506173842698732,0.01367513952,0.0019040976624,0.051,0.572753079881132,37.3477400672876
91,26203.321933555,8.27562292,19.4795192370524,11.7961751885387,2.35384326054484,0.605568086408464,0.01960349248,0.036716,0.0005695,0.05688899248,0.0551972207285804,0.00110395248919553,7.88537492282521e-05,0.0563800269670042,0.26115522170016,0.0825142706374214,0.051523667834362,0.395193160171944,0.335955934908741,0.120334223126617,0.0521720215835903,0.508462179618948,0.01367513952,0.0019040976624,0.051,0.575041416801348,37.9216387829123
92,26317.3941744207,8.27562292,19.4479628167111,11.8662756464707,2.3500300828969,0.6101552002287,0.01960349248,0.036716,0.0005695,0.05688899248,0.0551078023667725,0.00110216410887865,7.87260077770462e-05,0.0562886924834282,0.262707173950776,0.0830046234903722,0.0518298545984442,0.397541652039593,0.337418468797549,0.120822787599251,0.0524780806062212,0.510719337003021,0.01367513952,0.0019040976624,0.051,0.577298574185421,38.4978102349924
93,26429.8819181304,8.27562292,19.4164952768482,11.9354471146633,2.3462276452838,0.614706564932695,0.01960349248,0.036716,0.0005695,0.05688899248,0.0550186358569393,0.0011003807656381,7.85986261170072e-05,0.0561976152486944,0.264238559321241,0.0834884780581118,0.052131983694851,0.399859021074203,0.33886068765818,0.12130485882375,0.052780082320968,0.512945628802898,0.01367513952,0.0019040976624,0.051,0.579524865985298,39.0762234010582
94,26540.801176354,8.27562292,19.3851163671268,12.0036988978337,2.3424359174556,0.619222431813179,0.01960349248,0.036716,0.0005695,0.05688899248,0.0549297204897252,0.00109860244528667,7.84716032347624e-05,0.0561067945382466,0.265749583808451,0.0839658994271572,0.0524300957649899,0.402145579000598,0.340282796778176,0.121780501872444,0.0530780673682247,0.515141366018845,0.01367513952,0.0019040976624,0.051,0.581720603201245,39.6568475711147
95,26650.1678100787,8.27562292,19.3538258379148,12.0710402133455,2.33865486924757,0.623703050468602,0.01960349248,0.036716,0.0005695,0.05688899248,0.0548410555577724,0.00109682913367711,7.83449381197937e-05,0.0560162296295693,0.267240451475384,0.0844369520729862,0.0527242310687223,0.404401634617093,0.341684999513157,0.122249781206663,0.053372076006842,0.517306856726662,0.01367513952,0.0019040976624,0.051,0.583886093909062,40.2396523447045
96,26757.9975309984,8.27562292,19.3226234402836,12.1374801920137,2.33488447057996,0.628148668814277,0.01960349248,0.036716,0.0005695,0.05688899248,0.0547526403557157,0.001095060816702,7.82186297644287e-05,0.0559259198021821,0.268711364468919,0.0849016998656686,0.0530144294878799,0.406627493822468,0.343067497304635,0.122712760682371,0.0536621481176443,0.51944240610465,0.01367513952,0.0019040976624,0.051,0.58602164328705,40.8246076279963
97,26864.3059028908,8.27562292,19.2915089260054,12.2030278789021,2.33112469145772,0.632559533093449,0.01960349248,0.036716,0.0005695,0.05688899248,0.0546644741801764,0.00109329748029367,7.80926771638335e-05,0.0558358643376339,0.270162523037495,0.085360206075446,0.053300730529749,0.40882345964269,0.344430489697672,0.12316950355574,0.0539483232069128,0.521548316460324,0.01367513952,0.0019040976624,0.051,0.588127553642724,41.4116836309012
98,26969.1083429817,8.27562292,19.2604820475516,12.2676922341141,2.32737550197027,0.636935887888306,0.01960349248,0.036716,0.0005695,0.05688899248,0.0545765563297567,0.00109153911042406,7.7967079316004e-05,0.0557460625194967,0.271594125548613,0.0858125333782604,0.0535831733305225,0.410989832257395,0.345774174358369,0.123620072488684,0.0542306404098385,0.523624887256892,0.01367513952,0.0019040976624,0.051,0.590204124439292,42.0008508642145
99,27072.420123297,8.27562292,19.2295425580911,12.3314821335757,2.32363687229131,0.641277976130904,0.01960349248,0.036716,0.0005695,0.05688899248,0.0544888861050348,0.00108978569310462,7.78418352217588e-05,0.0556565136333612,0.27300636850617,0.0862587438612332,0.0538617966587214,0.413126909026125,0.347098747091205,0.124064529554338,0.0545091384939432,0.525672415139486,0.01367513952,0.0019040976624,0.051,0.592251652321886,42.5920801367851
100,27174.2563720018,8.27562292,19.1986902114875,12.3944063698113,2.31990877267852,0.64558603911402,0.01960349248,0.036716,0.0005695,0.05688899248,0.0544014628085587,0.00108803721438623,7.77169438847306e-05,0.0555672169668297,0.274399446567641,0.0866988990280912,0.0541366389185824,0.415234984514315,0.3484044018562,0.124502936242477,0.0547838558624671,0.527691193961144,0.01367513952,0.0019040976624,0.051,0.594270431143544,43.1853425527104
